2025-07-18 18:46:11,822 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:46:13,200 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:19,012 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:21,746 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:46:24,027 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:26,829 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
2025-07-18 18:46:26,829 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:46:29,759 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:30,056 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\output.log
2025-07-18 18:46:31,497 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: partial_history
2025-07-18 18:46:31,497 DEBUG   SenderThread:28304 [sender.py:send():388] send: history
2025-07-18 18:46:31,497 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: summary_record
2025-07-18 18:46:31,497 INFO    SenderThread:28304 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2025-07-18 18:46:31,752 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:46:32,065 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\wandb-summary.json
2025-07-18 18:46:32,065 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\output.log
2025-07-18 18:46:35,054 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:41,056 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:41,462 DEBUG   SenderThread:28304 [sender.py:send():388] send: stats
2025-07-18 18:46:41,767 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:46:41,846 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
2025-07-18 18:46:41,846 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:46:46,142 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:51,769 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:46:52,083 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:56,219 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\output.log
2025-07-18 18:46:56,863 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
2025-07-18 18:46:56,863 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:46:57,096 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:46:58,962 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: partial_history
2025-07-18 18:46:58,962 DEBUG   SenderThread:28304 [sender.py:send():388] send: history
2025-07-18 18:46:58,962 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: summary_record
2025-07-18 18:46:58,962 INFO    SenderThread:28304 [sender.py:_save_file():1421] saving file wandb-summary.json with policy end
2025-07-18 18:46:59,243 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\wandb-summary.json
2025-07-18 18:47:00,259 INFO    Thread-16 :28304 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250718_184437-m1pr7mtq\files\output.log
2025-07-18 18:47:01,778 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:47:02,110 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:07,123 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
2025-07-18 18:47:11,465 DEBUG   SenderThread:28304 [sender.py:send():388] send: stats
2025-07-18 18:47:11,783 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: internal_messages
2025-07-18 18:47:11,883 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: stop_status
2025-07-18 18:47:11,883 DEBUG   SenderThread:28304 [sender.py:send_request():415] send_request: stop_status
2025-07-18 18:47:12,170 DEBUG   HandlerThread:28304 [handler.py:handle_request():159] handle_request: status_report
